id,name,parent,type,is_deleted,created_at,updated_at,active,source_id
1831706,Baily Bridge,1830525,7,FALSE,now(),now(),TRUE,148911
1831707,Rell Gate,1830525,7,FALSE,now(),now(),TRUE,91364
1831708,Safdi,1830525,7,FALSE,now(),now(),TRUE,148914
1831709,Shohid Bag,1830525,7,FALSE,now(),now(),TRUE,91524
1831710,Velu Para,1830525,7,FALSE,now(),now(),TRUE,148913
1831711,Shohid Bag,1830525,7,FALSE,now(),now(),TRUE,91525
1831712,Shohid Bag,1830525,7,FALSE,now(),now(),TRUE,4417
1831713,Rell Gate,1830525,7,FALSE,now(),now(),TRUE,91365
1831714,Shohid Bag,1830525,7,FALSE,now(),now(),TRUE,91526
1831715,Gulsan,1830525,7,FALSE,now(),now(),TRUE,91513
1831716,Safdi,1830525,7,FALSE,now(),now(),TRUE,91514
1831717,Safdi,1830525,7,FALSE,now(),now(),TRUE,148912
1831718,Rell Gate,1830525,7,FALSE,now(),now(),TRUE,148907
1831719,Rell Gate,1830526,7,FALSE,now(),now(),TRUE,148907
1831720,Tokipul Bazar,1830526,7,FALSE,now(),now(),TRUE,91397
1831721,Santo Market,1830526,7,FALSE,now(),now(),TRUE,91515
1831722,Shahabaj,1830526,7,FALSE,now(),now(),TRUE,148908
1831723,Maham Bazar,1830526,7,FALSE,now(),now(),TRUE,91385
1831724,Tokipul Bazar Road,1830526,7,FALSE,now(),now(),TRUE,148904
1831725,Tokipul Bazar,1830526,7,FALSE,now(),now(),TRUE,148902
1831726,Tokipul Bazar,1830526,7,FALSE,now(),now(),TRUE,148901
1831727,Shahed Market,1830526,7,FALSE,now(),now(),TRUE,91520
1831728,Shohid Road,1830526,7,FALSE,now(),now(),TRUE,91527
1831729,Thana Road,1830526,7,FALSE,now(),now(),TRUE,120447
1831730,Thana Road,1830526,7,FALSE,now(),now(),TRUE,120487
1831731,Tokipul Bazar Road,1830526,7,FALSE,now(),now(),TRUE,148905
1831732,Takrir Bazar,1830526,7,FALSE,now(),now(),TRUE,91528
1831733,Shahabaj,1830526,7,FALSE,now(),now(),TRUE,91390
1831734,High School kaunia,1830526,7,FALSE,now(),now(),TRUE,148906
1831735,Shahabaj,1830526,7,FALSE,now(),now(),TRUE,91389
1831736,Thana Road,1830526,7,FALSE,now(),now(),TRUE,122313
1831737,Shahed Market,1830526,7,FALSE,now(),now(),TRUE,91521
1831738,High School kaunia,1830526,7,FALSE,now(),now(),TRUE,148903
1831739,Thana Road,1830526,7,FALSE,now(),now(),TRUE,6940
1831740,Shahed Market,1830526,7,FALSE,now(),now(),TRUE,91523
1831741,Maham Bazar,1830526,7,FALSE,now(),now(),TRUE,91386
1831742,High School kaunia,1830526,7,FALSE,now(),now(),TRUE,148909
1831743,Santo Market,1830526,7,FALSE,now(),now(),TRUE,91517
1831744,Bagbari Nangra Bazar,1830527,7,FALSE,now(),now(),TRUE,91483
1831745,Porash Bazar,1830527,7,FALSE,now(),now(),TRUE,91493
1831746,Bagbari Nangra Bazar,1830527,7,FALSE,now(),now(),TRUE,91482
1831747,Kuthir Para,1830527,7,FALSE,now(),now(),TRUE,148891
1831748,Kuthir Para,1830527,7,FALSE,now(),now(),TRUE,91490
1831749,Bagbari Nangra Bazar,1830527,7,FALSE,now(),now(),TRUE,148888
1831750,Manas Par,1830527,7,FALSE,now(),now(),TRUE,91459
1831751,Bala Para,1830527,7,FALSE,now(),now(),TRUE,90580
1831752,Bammon Para,1830527,7,FALSE,now(),now(),TRUE,91441
1831753,Bala Para,1830527,7,FALSE,now(),now(),TRUE,91484
1831754,Bammon Para,1830527,7,FALSE,now(),now(),TRUE,91442
1831755,Porash Bazar,1830527,7,FALSE,now(),now(),TRUE,148889
1831756,Bottola bazar,1830527,7,FALSE,now(),now(),TRUE,130345
1831757,Chapar More,1830527,7,FALSE,now(),now(),TRUE,91486
1831758,Chapar More,1830527,7,FALSE,now(),now(),TRUE,148892
1831759,Manas Par,1830527,7,FALSE,now(),now(),TRUE,91458
1831760,Chokir Ghat Bridge,1830527,7,FALSE,now(),now(),TRUE,148890
1831761,Dorga para,1830527,7,FALSE,now(),now(),TRUE,91451
1831762,Chokir Ghat Bridge,1830527,7,FALSE,now(),now(),TRUE,91487
1831763,Shibu High School,1830527,7,FALSE,now(),now(),TRUE,148887
1831764,Bottola bazar,1830527,7,FALSE,now(),now(),TRUE,117622
1831765,Dokkin shabaj,1830527,7,FALSE,now(),now(),TRUE,148893
1831766,Shibu High School,1830527,7,FALSE,now(),now(),TRUE,148886
1831767,Dokkin shabaj,1830527,7,FALSE,now(),now(),TRUE,91488
1831768,Lal Mosjid,1830528,7,FALSE,now(),now(),TRUE,91473
1831769,Modhupur Bazer,1830528,7,FALSE,now(),now(),TRUE,91425
1831770,Modhupur Bazer,1830528,7,FALSE,now(),now(),TRUE,91426
1831771,Bablur More,1830528,7,FALSE,now(),now(),TRUE,91465
1831772,Rajib School,1830528,7,FALSE,now(),now(),TRUE,148900
1831773,Karbala Road,1830528,7,FALSE,now(),now(),TRUE,91416
1831774,Lal Mosjid,1830528,7,FALSE,now(),now(),TRUE,27273
1831775,Choitar More,1830528,7,FALSE,now(),now(),TRUE,91413
1831776,Rajib School,1830528,7,FALSE,now(),now(),TRUE,148898
1831777,Rajib School,1830528,7,FALSE,now(),now(),TRUE,148899
1831778,Modhupur Baruahat Road,1830528,7,FALSE,now(),now(),TRUE,91419
1831779,Choitar More,1830528,7,FALSE,now(),now(),TRUE,91415
1831780,Karbala Road,1830528,7,FALSE,now(),now(),TRUE,91417
1831781,Modhupur Bazer,1830528,7,FALSE,now(),now(),TRUE,91424
1831782,Dola Para,1830529,7,FALSE,now(),now(),TRUE,143418
1831783,Boruahat,1830529,7,FALSE,now(),now(),TRUE,91448
1831784,Bijoler Ghunti,1830529,7,FALSE,now(),now(),TRUE,91431
1831785,Bijoler Ghunti,1830529,7,FALSE,now(),now(),TRUE,91432
1831786,Singher Chura Bazer,1830529,7,FALSE,now(),now(),TRUE,91440
1831787,Nangrar Bazar,1830529,7,FALSE,now(),now(),TRUE,91437
1831788,Amm Tolir Bazar,1830529,7,FALSE,now(),now(),TRUE,91427
1831789,Eindrar more,1830529,7,FALSE,now(),now(),TRUE,91452
1831790,Amm Tolir Bazar,1830529,7,FALSE,now(),now(),TRUE,91429
1831791,Boruahat,1830529,7,FALSE,now(),now(),TRUE,91449
1831792,Boruahat,1830529,7,FALSE,now(),now(),TRUE,148884
1831793,Nangrar Bazar,1830529,7,FALSE,now(),now(),TRUE,91436
1831794,Singher Chura Bazer,1830529,7,FALSE,now(),now(),TRUE,148885
1831795,Boruahat,1830529,7,FALSE,now(),now(),TRUE,91450
1831796,Sumon bazar,1830530,7,FALSE,now(),now(),TRUE,148874
1831797,Ekota bazar,1830530,7,FALSE,now(),now(),TRUE,117624
1831798,Mohir market,1830530,7,FALSE,now(),now(),TRUE,148876
1831799,Moulovi Bazar,1830530,7,FALSE,now(),now(),TRUE,48139
1831800,Breanter Bazar,1830530,7,FALSE,now(),now(),TRUE,91510
1831801,Tikana hat,1830530,7,FALSE,now(),now(),TRUE,91507
1831802,Moulovi Bazar,1830530,7,FALSE,now(),now(),TRUE,6616
1831803,Ekota bazar,1830530,7,FALSE,now(),now(),TRUE,148873
1831804,Doyal Bazar,1830530,7,FALSE,now(),now(),TRUE,91499
1831805,Breanter Bazar,1830530,7,FALSE,now(),now(),TRUE,91511
1831806,Kutir Ghat,1830530,7,FALSE,now(),now(),TRUE,148875
1831807,Sumon bazar,1830530,7,FALSE,now(),now(),TRUE,91505
1831808,Buddir Bazar,1830530,7,FALSE,now(),now(),TRUE,91496
1831809,Breanter Bazar,1830530,7,FALSE,now(),now(),TRUE,91509
1831810,Kutir Ghat,1830530,7,FALSE,now(),now(),TRUE,91502
1831811,Dobar par,1830530,7,FALSE,now(),now(),TRUE,91498
1831812,Tikana hat,1830530,7,FALSE,now(),now(),TRUE,148871
1831813,Dobar par,1830530,7,FALSE,now(),now(),TRUE,148872
1831814,Mohir market,1830530,7,FALSE,now(),now(),TRUE,91503
1831815,Buddir Bazar,1830530,7,FALSE,now(),now(),TRUE,148877
1831816,Char Matha,1830531,7,FALSE,now(),now(),TRUE,91251
1831817,Char Matha,1830531,7,FALSE,now(),now(),TRUE,91434
1831818,Char Matha,1830531,7,FALSE,now(),now(),TRUE,91433
1831819,Petvata,1830531,7,FALSE,now(),now(),TRUE,148879
1831820,Pabna para,1830531,7,FALSE,now(),now(),TRUE,91491
1831821,Petvata,1830531,7,FALSE,now(),now(),TRUE,91474
1831822,Aonnadanagor College more,1830531,7,FALSE,now(),now(),TRUE,148878
1831823,Petvata,1830531,7,FALSE,now(),now(),TRUE,91475
1831824,Kodom Tola,1830531,7,FALSE,now(),now(),TRUE,21013
1831825,Alom bazar,1830531,7,FALSE,now(),now(),TRUE,117623
1831826,Tepar Bridge,1830531,7,FALSE,now(),now(),TRUE,91479
1831827,Khamar Noya Bari,1830531,7,FALSE,now(),now(),TRUE,148883
1831828,Atanipara,1830531,7,FALSE,now(),now(),TRUE,91462
1831829,Khamar Noya Bari,1830531,7,FALSE,now(),now(),TRUE,91471
1831830,Aonnadanagor College more,1830531,7,FALSE,now(),now(),TRUE,148880
1831831,Tepar Bridge,1830531,7,FALSE,now(),now(),TRUE,148881
1831832,Kodom Tola,1830531,7,FALSE,now(),now(),TRUE,127732
1831833,Pabna para,1830531,7,FALSE,now(),now(),TRUE,148882
1831834,Fojlu More,1830531,7,FALSE,now(),now(),TRUE,91467
1831835,Sada mosjid,1830531,7,FALSE,now(),now(),TRUE,91478
1831836,Kandi Bazar,1830532,7,FALSE,now(),now(),TRUE,148935
1831837,Kandi Bazar,1830532,7,FALSE,now(),now(),TRUE,91181
1831838,Dosh Gao,1830532,7,FALSE,now(),now(),TRUE,91179
1831839,Dadon,1830532,7,FALSE,now(),now(),TRUE,91175
1831840,Kandi Bazar,1830532,7,FALSE,now(),now(),TRUE,148936
1831841,Balar Dighi,1830532,7,FALSE,now(),now(),TRUE,91170
1831842,Balar Dighi,1830532,7,FALSE,now(),now(),TRUE,91171
1831843,Bolihar,1830532,7,FALSE,now(),now(),TRUE,91173
1831844,Dosh Gao,1830532,7,FALSE,now(),now(),TRUE,91178
1831845,Dadon,1830532,7,FALSE,now(),now(),TRUE,91176
1831846,Bolihar,1830532,7,FALSE,now(),now(),TRUE,91174
1831847,Dadon,1830532,7,FALSE,now(),now(),TRUE,91177
1831848,Kandi Bazer,1830532,7,FALSE,now(),now(),TRUE,91183
1831849,Kacha Bazar,1830533,7,FALSE,now(),now(),TRUE,4853
1831850,Station,1830533,7,FALSE,now(),now(),TRUE,35947
1831851,Vitor Bazar,1830533,7,FALSE,now(),now(),TRUE,47125
1831852,Kacha Bazar,1830533,7,FALSE,now(),now(),TRUE,123650
1831853,Chaul Bazar,1830533,7,FALSE,now(),now(),TRUE,133275
1831854,Kacha Bazar,1830533,7,FALSE,now(),now(),TRUE,19851
1831855,Station Platform,1830533,7,FALSE,now(),now(),TRUE,90982
1831856,Rail Station,1830533,7,FALSE,now(),now(),TRUE,9699
1831857,Purbo Station,1830533,7,FALSE,now(),now(),TRUE,90979
1831858,Station,1830533,7,FALSE,now(),now(),TRUE,42107
1831859,J.N High School Road,1830533,7,FALSE,now(),now(),TRUE,148987
1831860,Station Road,1830533,7,FALSE,now(),now(),TRUE,16079
1831861,J.N High School Road,1830533,7,FALSE,now(),now(),TRUE,148988
1831862,Boro Abu Hazra,1830533,7,FALSE,now(),now(),TRUE,90970
1831863,Purbo Station,1830533,7,FALSE,now(),now(),TRUE,90978
1831864,Mass Bazar,1830533,7,FALSE,now(),now(),TRUE,54563
1831865,Vitor Bazar,1830533,7,FALSE,now(),now(),TRUE,92534
1831866,J.N High School Road,1830533,7,FALSE,now(),now(),TRUE,148986
1831867,Station Road,1830533,7,FALSE,now(),now(),TRUE,33573
1831868,Pirgacha Kodomtola,1830534,7,FALSE,now(),now(),TRUE,91102
1831869,Saidpur Bazar,1830534,7,FALSE,now(),now(),TRUE,91107
1831870,Saidpur Road,1830534,7,FALSE,now(),now(),TRUE,148944
1831871,Beltoli,1830534,7,FALSE,now(),now(),TRUE,33606
1831872,Pirgacha Kodomtola,1830534,7,FALSE,now(),now(),TRUE,148943
1831873,Pirgacha Kodomtola,1830534,7,FALSE,now(),now(),TRUE,91104
1831874,Saidpur Bazar,1830534,7,FALSE,now(),now(),TRUE,91106
1831875,Saidpur Road,1830534,7,FALSE,now(),now(),TRUE,117619
1831876,Beltoli,1830534,7,FALSE,now(),now(),TRUE,32200
1831877,Pirgacha Kodomtola Saidpur Road,1830534,7,FALSE,now(),now(),TRUE,91100
1831878,Saidpur,1830534,7,FALSE,now(),now(),TRUE,91110
1831879,Kodom Tola,1830534,7,FALSE,now(),now(),TRUE,127732
1831880,Saidpur Bazar,1830534,7,FALSE,now(),now(),TRUE,148945
1831881,Saidpur Road,1830534,7,FALSE,now(),now(),TRUE,148946
1831882,Burir Bazar,1830535,7,FALSE,now(),now(),TRUE,79814
1831883,After PosimDabu,1830535,7,FALSE,now(),now(),TRUE,91125
1831884,Birbiria,1830535,7,FALSE,now(),now(),TRUE,91127
1831885,Nekmamud,1830535,7,FALSE,now(),now(),TRUE,91143
1831886,Nekmamud,1830535,7,FALSE,now(),now(),TRUE,91142
1831887,Kodom Tola,1830535,7,FALSE,now(),now(),TRUE,90935
1831888,Burir bazar,1830535,7,FALSE,now(),now(),TRUE,91136
1831889,Nekmamud,1830535,7,FALSE,now(),now(),TRUE,148939
1831890,Burir bazar,1830535,7,FALSE,now(),now(),TRUE,91135
1831891,Kodom Tola,1830535,7,FALSE,now(),now(),TRUE,127732
1831892,After PosimDabu,1830535,7,FALSE,now(),now(),TRUE,91126
1831893,Burir Bazar,1830535,7,FALSE,now(),now(),TRUE,130450
1831894,Burir Bazar,1830535,7,FALSE,now(),now(),TRUE,148940
1831895,Nek Mamud Bazar,1830535,7,FALSE,now(),now(),TRUE,91138
1831896,Chowdhurani Bazar,1830536,7,FALSE,now(),now(),TRUE,148928
1831897,Chowdhurani Bazar,1830536,7,FALSE,now(),now(),TRUE,91225
1831898,Station Road,1830536,7,FALSE,now(),now(),TRUE,33573
1831899,Chawdurani Pumap,1830536,7,FALSE,now(),now(),TRUE,91222
1831900,College Road,1830536,7,FALSE,now(),now(),TRUE,39905
1831901,Rohomot Char Noyarhaat,1830536,7,FALSE,now(),now(),TRUE,148927
1831902,Station Road,1830536,7,FALSE,now(),now(),TRUE,16079
1831903,Chowdhurani Grameen Bank,1830536,7,FALSE,now(),now(),TRUE,91226
1831904,Chowdurani Pump,1830536,7,FALSE,now(),now(),TRUE,91230
1831905,Dilarpara,1830536,7,FALSE,now(),now(),TRUE,91320
1831906,Chowdurani Pump,1830536,7,FALSE,now(),now(),TRUE,91229
1831907,Chourastar More,1830536,7,FALSE,now(),now(),TRUE,91224
1831908,Kasem bazar,1830536,7,FALSE,now(),now(),TRUE,91325
1831909,Dilarpara,1830536,7,FALSE,now(),now(),TRUE,148926
1831910,Chourastar More,1830536,7,FALSE,now(),now(),TRUE,91223
1831911,Chowdurani Pump,1830536,7,FALSE,now(),now(),TRUE,148929
1831912,Grameen Bank,1830537,7,FALSE,now(),now(),TRUE,90987
1831913,Bottola,1830537,7,FALSE,now(),now(),TRUE,30498
1831914,Mukttijodda Chattor,1830537,7,FALSE,now(),now(),TRUE,148972
1831915,Bottola,1830537,7,FALSE,now(),now(),TRUE,30303
1831916,Pawtana Haat,1830537,7,FALSE,now(),now(),TRUE,148971
1831917,Pawtana Haat,1830537,7,FALSE,now(),now(),TRUE,148970
1831918,Boro Abu Hazra,1830537,7,FALSE,now(),now(),TRUE,90986
1831919,Mukttijodda Chattor,1830537,7,FALSE,now(),now(),TRUE,148973
1831920,Porishod Gate,1830537,7,FALSE,now(),now(),TRUE,148975
1831921,Bottola Road,1830537,7,FALSE,now(),now(),TRUE,59895
1831922,Pawtana Vitor Bazar,1830537,7,FALSE,now(),now(),TRUE,91001
1831923,Pawtana Haat,1830537,7,FALSE,now(),now(),TRUE,148969
1831924,Mach Bazar,1830537,7,FALSE,now(),now(),TRUE,58566
1831925,Mukttijodda Chattor,1830537,7,FALSE,now(),now(),TRUE,148974
1831926,Grameen Bank,1830537,7,FALSE,now(),now(),TRUE,83808
1831927,Grameen Bank,1830537,7,FALSE,now(),now(),TRUE,90988
1831928,Pawtana Haat,1830537,7,FALSE,now(),now(),TRUE,148976
1831929,Annodanogor Bazar,1830538,7,FALSE,now(),now(),TRUE,148955
1831930,Hazir Bazar,1830538,7,FALSE,now(),now(),TRUE,29488
1831931,Hazir Bazar,1830538,7,FALSE,now(),now(),TRUE,91070
1831932,Hazir Bazar,1830538,7,FALSE,now(),now(),TRUE,24666
1831933,Keherman,1830538,7,FALSE,now(),now(),TRUE,91073
1831934,Tonur More,1830538,7,FALSE,now(),now(),TRUE,91079
1831935,Annodanogor Bazar,1830538,7,FALSE,now(),now(),TRUE,148957
1831936,Annodanogor Bazar,1830538,7,FALSE,now(),now(),TRUE,148956
1831937,Station,1830538,7,FALSE,now(),now(),TRUE,32208
1831938,Tonur More,1830538,7,FALSE,now(),now(),TRUE,91080
1831939,Station,1830538,7,FALSE,now(),now(),TRUE,35947
1831940,Annodanogor Vitor Bazar,1830538,7,FALSE,now(),now(),TRUE,91065
1831941,Chondipur,1830539,7,FALSE,now(),now(),TRUE,66382
1831942,Polli Biddut,1830539,7,FALSE,now(),now(),TRUE,36356
1831943,Siraj Bazzar,1830539,7,FALSE,now(),now(),TRUE,91093
1831944,Pirgacha Shapla Chottor,1830539,7,FALSE,now(),now(),TRUE,148989
1831945,Siraj Bazar,1830539,7,FALSE,now(),now(),TRUE,148992
1831946,Pirgacha Shapla Chottor,1830539,7,FALSE,now(),now(),TRUE,148990
1831947,Chondipur,1830539,7,FALSE,now(),now(),TRUE,36595
1831948,Purbo Chondipur,1830539,7,FALSE,now(),now(),TRUE,148994
1831949,Dhaka Bus Stand,1830539,7,FALSE,now(),now(),TRUE,28023
1831950,Pobittro Jhar,1830539,7,FALSE,now(),now(),TRUE,91090
1831951,Karbala math,1830539,7,FALSE,now(),now(),TRUE,91324
1831952,Balapara,1830539,7,FALSE,now(),now(),TRUE,148993
1831953,Purbo Chondipur,1830539,7,FALSE,now(),now(),TRUE,148991
1831954,Purbo chondipur,1830539,7,FALSE,now(),now(),TRUE,91330
1831955,BalaPara,1830539,7,FALSE,now(),now(),TRUE,91310
1831956,Purbo chondipur,1830539,7,FALSE,now(),now(),TRUE,91092
1831957,Kaliganj Bazar,1830540,7,FALSE,now(),now(),TRUE,14326
1831958,Char Matha More,1830540,7,FALSE,now(),now(),TRUE,30558
1831959,Bottola,1830540,7,FALSE,now(),now(),TRUE,30303
1831960,Shapla Station Road,1830540,7,FALSE,now(),now(),TRUE,91258
1831961,Char Matha More,1830540,7,FALSE,now(),now(),TRUE,91250
1831962,Bottola,1830540,7,FALSE,now(),now(),TRUE,2983
1831963,Kaliganj Bazar,1830540,7,FALSE,now(),now(),TRUE,26434
1831964,Bus Stand,1830540,7,FALSE,now(),now(),TRUE,16118
1831965,Char Matha More,1830540,7,FALSE,now(),now(),TRUE,30557
1831966,Haliport Bazar,1830540,7,FALSE,now(),now(),TRUE,91253
1831967,Char Matha More,1830540,7,FALSE,now(),now(),TRUE,148921
1831968,Kaliganj Bazar,1830540,7,FALSE,now(),now(),TRUE,148922
1831969,Haliport Bazar,1830540,7,FALSE,now(),now(),TRUE,91252
1831970,Mosque Road,1830540,7,FALSE,now(),now(),TRUE,37423
1831971,Up Office Uttor,1830540,7,FALSE,now(),now(),TRUE,91248
1831972,Kaligonj Bazar,1830540,7,FALSE,now(),now(),TRUE,91254
1831973,Chaklar par,1830540,7,FALSE,now(),now(),TRUE,91240
1831974,Kaligonj Road,1830540,7,FALSE,now(),now(),TRUE,91256
1831975,Jute Mill,1830540,7,FALSE,now(),now(),TRUE,133268
1831976,Upazilla Gate,1830541,7,FALSE,now(),now(),TRUE,91124
1831977,Bottola,1830541,7,FALSE,now(),now(),TRUE,2983
1831978,Model School,1830541,7,FALSE,now(),now(),TRUE,54544
1831979,Poshsim Debu Road,1830541,7,FALSE,now(),now(),TRUE,91122
1831980,Pakar Matha,1830541,7,FALSE,now(),now(),TRUE,70976
1831981,Amdara,1830541,7,FALSE,now(),now(),TRUE,91309
1831982,Masua Para,1830541,7,FALSE,now(),now(),TRUE,91328
1831983,Bottola,1830541,7,FALSE,now(),now(),TRUE,30303
1831984,Pansia,1830541,7,FALSE,now(),now(),TRUE,148937
1831985,Model School,1830541,7,FALSE,now(),now(),TRUE,64759
1831986,Pansia,1830541,7,FALSE,now(),now(),TRUE,148938
1831987,Bottola,1830541,7,FALSE,now(),now(),TRUE,30498
1831988,Bottola,1830541,7,FALSE,now(),now(),TRUE,10435
1831989,Poschim Debu,1830541,7,FALSE,now(),now(),TRUE,91150
1831990,Poschim Debu,1830541,7,FALSE,now(),now(),TRUE,91119
1831991,Pakar Matha,1830541,7,FALSE,now(),now(),TRUE,76630
1831992,Poshsim Debu Road,1830541,7,FALSE,now(),now(),TRUE,91123
1831993,Pakar Matha,1830541,7,FALSE,now(),now(),TRUE,63833
1831994,Pakar Matha,1830541,7,FALSE,now(),now(),TRUE,11296
1831995,Model School,1830541,7,FALSE,now(),now(),TRUE,54545
1831996,Tambulpur,1830542,7,FALSE,now(),now(),TRUE,91166
1831997,Tambulpur,1830542,7,FALSE,now(),now(),TRUE,148934
1831998,Nekmamud Road,1830542,7,FALSE,now(),now(),TRUE,91141
1831999,Annondo Bazar,1830542,7,FALSE,now(),now(),TRUE,46799
1832000,Tambulpur,1830542,7,FALSE,now(),now(),TRUE,91167
1832001,Tambulpur Road,1830542,7,FALSE,now(),now(),TRUE,91161
1832002,Tambulpur,1830542,7,FALSE,now(),now(),TRUE,148933
1832003,Annondo Bazar,1830542,7,FALSE,now(),now(),TRUE,148932
1832004,Nekmamud Road,1830542,7,FALSE,now(),now(),TRUE,91148
1832005,Tara Bazar,1830542,7,FALSE,now(),now(),TRUE,91168
1832006,Tara Bazar,1830542,7,FALSE,now(),now(),TRUE,91169
1832007,Tambulpur Collage para,1830542,7,FALSE,now(),now(),TRUE,148930
1832008,Tambulpur Collage para,1830542,7,FALSE,now(),now(),TRUE,148931
1832009,Islar Bazar,1830543,7,FALSE,now(),now(),TRUE,148924
1832010,Islar Bazar,1830543,7,FALSE,now(),now(),TRUE,91196
1832011,Collage Bazar,1830543,7,FALSE,now(),now(),TRUE,148846
1832012,Islar Bazar,1830543,7,FALSE,now(),now(),TRUE,91195
1832013,Mongla Kuthi,1830543,7,FALSE,now(),now(),TRUE,91204
1832014,Koikuri Bazar,1830543,7,FALSE,now(),now(),TRUE,91199
1832015,Jalal Gonj Road,1830543,7,FALSE,now(),now(),TRUE,91198
1832016,Koikuri Bazar,1830543,7,FALSE,now(),now(),TRUE,148923
1832017,Motiyar Bazar,1830543,7,FALSE,now(),now(),TRUE,91206
1832018,Motiyar Bazar,1830543,7,FALSE,now(),now(),TRUE,91205
1832019,Jalalganj Road,1830543,7,FALSE,now(),now(),TRUE,148925
1832020,Mongla Kuthi,1830543,7,FALSE,now(),now(),TRUE,91203
1832021,Collage Bazar,1830543,7,FALSE,now(),now(),TRUE,148847
1832022,Bamondanga Road,1830543,7,FALSE,now(),now(),TRUE,89729
1832023,Islar Bajar,1830543,7,FALSE,now(),now(),TRUE,91194
1832024,C Bazar,1830543,7,FALSE,now(),now(),TRUE,40583
1832025,Mongla Kuthi,1830543,7,FALSE,now(),now(),TRUE,91202
1832026,Toper Bazar,1830544,7,FALSE,now(),now(),TRUE,91040
1832027,Brahmonikunda,1830544,7,FALSE,now(),now(),TRUE,91026
1832028,Satdorgah,1830544,7,FALSE,now(),now(),TRUE,91037
1832029,Dhonir Bazar,1830544,7,FALSE,now(),now(),TRUE,148967
1832030,Paran Bazar,1830544,7,FALSE,now(),now(),TRUE,148961
1832031,Satdorgah,1830544,7,FALSE,now(),now(),TRUE,91036
1832032,Brahmonikunda,1830544,7,FALSE,now(),now(),TRUE,91025
1832033,Dhonir Bazar,1830544,7,FALSE,now(),now(),TRUE,91027
1832034,Momin bazar,1830544,7,FALSE,now(),now(),TRUE,148962
1832035,Dhonir Bazar,1830544,7,FALSE,now(),now(),TRUE,148966
1832036,Paran Bazar,1830544,7,FALSE,now(),now(),TRUE,148963
1832037,Paran Bazar,1830544,7,FALSE,now(),now(),TRUE,91028
1832038,Momin Bazar,1830544,7,FALSE,now(),now(),TRUE,27157
1832039,Dhonir Bazar,1830544,7,FALSE,now(),now(),TRUE,148968
1832040,Momin bazar,1830544,7,FALSE,now(),now(),TRUE,91305
1832041,Momin Bazar,1830544,7,FALSE,now(),now(),TRUE,148964
1832042,Satdorgah,1830544,7,FALSE,now(),now(),TRUE,148965
1832043,Toper Bazar,1830544,7,FALSE,now(),now(),TRUE,91041
1832044,Damurchakla,1830545,7,FALSE,now(),now(),TRUE,91013
1832045,Damurchakla,1830545,7,FALSE,now(),now(),TRUE,148960
1832046,Damurchakla,1830545,7,FALSE,now(),now(),TRUE,91012
1832047,Sharif Sundor,1830545,7,FALSE,now(),now(),TRUE,91018
1832048,Satdorgah,1830545,7,FALSE,now(),now(),TRUE,91037
1832049,Sundor Bazar,1830545,7,FALSE,now(),now(),TRUE,133271
1832050,Mondoler Bazar,1830545,7,FALSE,now(),now(),TRUE,133272
1832051,Mostar Bazar,1830545,7,FALSE,now(),now(),TRUE,133273
1832052,Montar Bazar,1830545,7,FALSE,now(),now(),TRUE,148958
1832053,Mondoler Bazar,1830545,7,FALSE,now(),now(),TRUE,96561
1832054,Brahmonikunda,1830545,7,FALSE,now(),now(),TRUE,91026
1832055,Montar Bazar,1830545,7,FALSE,now(),now(),TRUE,148959
1832056,Satdorgah,1830545,7,FALSE,now(),now(),TRUE,91036
1832057,Taler Haat,1830546,7,FALSE,now(),now(),TRUE,148941
1832058,Majhi Para,1830546,7,FALSE,now(),now(),TRUE,91210
1832059,Taler Hut,1830546,7,FALSE,now(),now(),TRUE,91220
1832060,Pochim Dadon,1830546,7,FALSE,now(),now(),TRUE,91214
1832061,Poschim Pater Shikar,1830546,7,FALSE,now(),now(),TRUE,91215
1832062,Kandi Road,1830546,7,FALSE,now(),now(),TRUE,74985
1832063,Kandi Road,1830546,7,FALSE,now(),now(),TRUE,91185
1832064,Chowdhurani Railgate,1830546,7,FALSE,now(),now(),TRUE,91208
1832065,Notabari bazar kandi road,1830546,7,FALSE,now(),now(),TRUE,91213
1832066,Majhi Para,1830546,7,FALSE,now(),now(),TRUE,91211
1832067,Taler Haat,1830546,7,FALSE,now(),now(),TRUE,148942
1832068,Majhi Para,1830546,7,FALSE,now(),now(),TRUE,95814
1832069,Chowdhurani Relget,1830546,7,FALSE,now(),now(),TRUE,91209
1832070,Jotabari bazar kandi roa,1830546,7,FALSE,now(),now(),TRUE,133269
1832071,Taler Hat More,1830546,7,FALSE,now(),now(),TRUE,91217
1832072,Railgate,1830547,7,FALSE,now(),now(),TRUE,35002
1832073,Thana More,1830547,7,FALSE,now(),now(),TRUE,19000
1832074,Dudhea Bari,1830547,7,FALSE,now(),now(),TRUE,91241
1832075,Bokshi Bazar,1830547,7,FALSE,now(),now(),TRUE,55585
1832076,Medical Road,1830547,7,FALSE,now(),now(),TRUE,148919
1832077,Up Office,1830547,7,FALSE,now(),now(),TRUE,91249
1832078,Railgate,1830547,7,FALSE,now(),now(),TRUE,92589
1832079,Bokshi Bazar,1830547,7,FALSE,now(),now(),TRUE,51459
1832080,Chaklar par,1830547,7,FALSE,now(),now(),TRUE,91240
